,list,ratio
263,PTPN11,0.004888057449761632
264,ETV5,0.00482771106149297
265,NIN,0.00482771106149297
266,NFE2L2,0.00482771106149297
267,NDRG1,0.00482771106149297
268,ERCC4,0.0047673646732243075
269,SMO,0.0047673646732243075
270,NUP214,0.0047673646732243075
271,AKT2,0.0047673646732243075
272,TRIP11,0.004707018284955645
273,SRC,0.004707018284955645
274,SUZ12,0.004707018284955645
275,RNF43,0.004646671896686983
276,NTRK1,0.004646671896686983
277,WIF1,0.004646671896686983
278,SUFU,0.004646671896686983
279,WT1,0.004586325508418321
280,BRD4,0.004586325508418321
281,CBFA2T3,0.004586325508418321
282,REL,0.004586325508418321
283,RABEP1,0.004525979120149659
284,POT1,0.004525979120149659
285,PPP2R1A,0.004525979120149659
286,BAP1,0.004525979120149659
287,RHOA,0.004525979120149659
288,RECQL4,0.0044656327318809965
289,ERCC5,0.0044656327318809965
290,POLD1,0.0044656327318809965
291,PAX7,0.0044656327318809965
292,CRTC3,0.0044656327318809965
293,NBN,0.004405286343612335
294,ACVR2A,0.004405286343612335
295,PCM1,0.004284593567075011
296,PRDM1,0.004284593567075011
297,AFF4,0.004224247178806349
298,CRTC1,0.004224247178806349
299,ARNT,0.004224247178806349
300,HSP90AA1,0.004103554402269024
301,PMS2,0.004103554402269024
302,AXIN2,0.004043208014000362
303,CCND2,0.004043208014000362
304,FIP1L1,0.004043208014000362
305,ERCC3,0.0039828616257317
306,ELF4,0.003922515237463038
307,MRTFA,0.003922515237463038
308,ELL,0.003922515237463038
309,PLCG1,0.003862168849194376
310,RSPO3,0.003862168849194376
311,IL21R,0.0038018224609257137
312,CTNNB1,0.0038018224609257137
313,PICALM,0.0038018224609257137
314,BCL6,0.0037414760726570515
315,HNF1A,0.0037414760726570515
316,USP8,0.0037414760726570515
317,PPARG,0.0036811296843883893
318,IKBKB,0.0036811296843883893
319,FCRL4,0.003620783296119727
320,SS18,0.003620783296119727
321,USP6,0.003620783296119727
322,RAD21,0.0035604369078510653
323,PAX8,0.0035604369078510653
324,SMARCB1,0.0035604369078510653
325,NT5C2,0.0035604369078510653
326,ACVR1B,0.003439744131313741
327,SDHC,0.0033793977430450787
328,IL6ST,0.0033793977430450787
329,HIST1H3B,0.0033793977430450787
330,DAXX,0.0033190513547764165
331,BUB1B,0.0032587049665077543
332,MALT1,0.0032587049665077543
333,EIF3E,0.0032587049665077543
334,PRKAR1A,0.0032587049665077543
335,PRCC,0.0032587049665077543
336,MDM4,0.0032587049665077543
337,EZR,0.0031983585782390926
338,IRF4,0.0031983585782390926
339,LASP1,0.0031983585782390926
340,ACSL3,0.0031983585782390926
341,SDHA,0.0031983585782390926
342,EIF4A2,0.0031380121899704304
343,MPL,0.0031380121899704304
344,PDCD1LG2,0.0031380121899704304
345,CARS,0.0031380121899704304
346,IDH1,0.003077665801701768
347,STAT5B,0.003077665801701768
348,KEAP1,0.003077665801701768
349,PHF6,0.003077665801701768
350,SH2B3,0.003077665801701768
351,ERCC2,0.003077665801701768
352,KLF4,0.003077665801701768
353,CREB1,0.003017319413433106
354,HIF1A,0.003017319413433106
355,MYB,0.003017319413433106
356,TPM3,0.0029569730251644438
357,IL7R,0.0029569730251644438
358,MN1,0.0028966266368957816
359,ZRSR2,0.0028966266368957816
360,ETNK1,0.0028966266368957816
361,LRIG3,0.00283628024862712
362,CIITA,0.00283628024862712
363,TRAF7,0.00283628024862712
364,FGFR3,0.00283628024862712
365,SDHB,0.00283628024862712
366,TMPRSS2,0.0027759338603584576
367,PPP6C,0.0027759338603584576
368,NR4A3,0.0027155874720897954
369,BRD3,0.0027155874720897954
370,COL1A1,0.0026552410838211332
371,XPC,0.0026552410838211332
372,PSIP1,0.0026552410838211332
373,CYLD,0.0026552410838211332
374,GATA1,0.0026552410838211332
375,IRS4,0.0026552410838211332
376,PML,0.002594894695552471
377,TNFAIP3,0.002594894695552471
378,MAP2K2,0.002594894695552471
379,STIL,0.002594894695552471
380,TCF3,0.0025345483072838093
381,FGFR1OP,0.002474201919015147
382,DDX3X,0.002474201919015147
383,ASPSCR1,0.002474201919015147
384,TFE3,0.002474201919015147
385,ZNF331,0.002474201919015147
386,GOPC,0.002413855530746485
387,KIF5B,0.002413855530746485
388,FH,0.002413855530746485
389,TFG,0.0023535091424778227
390,COL2A1,0.0023535091424778227
391,MLLT1,0.0023535091424778227
392,SS18L1,0.0023535091424778227
393,IDH2,0.0023535091424778227
394,TCEA1,0.0022931627542091605
395,RHOH,0.0022931627542091605
396,NPM1,0.0022931627542091605
397,CCND1,0.0022931627542091605
398,DEK,0.0022931627542091605
399,CSF3R,0.0022931627542091605
400,FLCN,0.0022328163659404983
401,HLF,0.0022328163659404983
402,JUN,0.0022328163659404983
403,CREB3L1,0.0022328163659404983
404,GNA11,0.0022328163659404983
405,FUBP1,0.0021724699776718365
406,LCK,0.0021724699776718365
407,EWSR1,0.0021121235894031743
408,TFEB,0.0021121235894031743
409,SLC45A3,0.0021121235894031743
410,GATA2,0.0021121235894031743
411,NRAS,0.0021121235894031743
412,SALL4,0.002051777201134512
413,LMNA,0.002051777201134512
414,RAC1,0.002051777201134512
415,CBLC,0.002051777201134512
416,HLA-A,0.00199143081286585
417,ATF1,0.00199143081286585
418,ATP1A1,0.00199143081286585
419,DDB2,0.00199143081286585
420,MYCN,0.00199143081286585
421,ATIC,0.001931084424597188
422,LMO2,0.001931084424597188
423,MYC,0.001931084424597188
424,STAT6,0.0018707380363285257
425,CCNE1,0.0018707380363285257
426,GOLGA5,0.0018103916480598635
427,SMARCE1,0.0018103916480598635
428,LZTR1,0.0018103916480598635
429,HNRNPA2B1,0.0018103916480598635
430,CNOT3,0.0017500452597912016
431,FUS,0.0017500452597912016
432,SLC34A2,0.0017500452597912016
433,FES,0.0017500452597912016
434,TPM4,0.0017500452597912016
435,FCGR2B,0.0016896988715225394
436,KCNJ5,0.0016896988715225394
437,VHL,0.0016896988715225394
438,FOXL2,0.0016896988715225394
439,ELK4,0.0016896988715225394
440,PDGFB,0.0016896988715225394
441,FOXO4,0.0016896988715225394
442,SRSF2,0.0016293524832538772
443,NUTM1,0.0016293524832538772
444,ZNF384,0.0016293524832538772
445,LMO1,0.0016293524832538772
446,HSP90AB1,0.0016293524832538772
447,SH3GL1,0.0016293524832538772
448,RPN1,0.0016293524832538772
449,MAX,0.0016293524832538772
450,PER1,0.0016293524832538772
451,TENT5C,0.0015690060949852152
452,BCL9L,0.001508659706716553
453,CEBPA,0.001508659706716553
454,FAS,0.001508659706716553
455,SDC4,0.001508659706716553
456,CD79A,0.0014483133184478908
457,CCNB1IP1,0.0014483133184478908
458,YWHAE,0.0014483133184478908
459,B2M,0.0014483133184478908
460,MLF1,0.0014483133184478908
461,NKX2-1,0.0014483133184478908
462,DDX5,0.0014483133184478908
463,CANT1,0.0014483133184478908
464,SFPQ,0.0013879669301792288
465,SSX1,0.0013879669301792288
466,CDKN2C,0.0013879669301792288
467,CD274,0.0013879669301792288
468,NFKBIE,0.0013879669301792288
469,DCTN1,0.0013879669301792288
470,PRKACA,0.0013276205419105666
471,KDSR,0.0013276205419105666
472,H3F3A,0.0013276205419105666
473,PATZ1,0.0013276205419105666
474,FANCG,0.0013276205419105666
475,POU2AF1,0.0013276205419105666
476,BCL7A,0.0012672741536419046
477,BIRC3,0.0012672741536419046
478,SOX2,0.0012672741536419046
479,CDX2,0.0012672741536419046
480,MUC1,0.0012672741536419046
481,WAS,0.0012672741536419046
482,XPA,0.0012672741536419046
483,TRIM27,0.0012672741536419046
484,MUTYH,0.0012069277653732424
485,U2AF1,0.0012069277653732424
486,FANCE,0.0012069277653732424
487,DDX6,0.0012069277653732424
488,H3F3B,0.0012069277653732424
489,SET,0.0012069277653732424
490,PHOX2B,0.0012069277653732424
491,NONO,0.0012069277653732424
492,ACKR3,0.0011465813771045802
493,RBM15,0.0010862349888359183
494,MYCL,0.0010862349888359183
495,PIM1,0.0010862349888359183
496,SFRP4,0.0010862349888359183
497,RPL5,0.0010862349888359183
498,APOBEC3B,0.001025888600567256
499,RPL10,0.001025888600567256
500,BAX,0.001025888600567256
501,TAL1,0.001025888600567256
502,DNAJB1,0.001025888600567256
503,TNFRSF14,0.001025888600567256
504,ETV4,0.001025888600567256
505,SDHAF2,0.001025888600567256
506,KLK2,0.000965542212298594
507,KLF6,0.000965542212298594
508,BCL10,0.000965542212298594
509,TMEM127,0.0009051958240299318
510,HOXA13,0.0009051958240299318
511,PRF1,0.0009051958240299318
512,MYD88,0.0009051958240299318
513,CD79B,0.0009051958240299318
514,PAFAH1B2,0.0009051958240299318
515,CALR,0.0009051958240299318
516,SRSF3,0.0009051958240299318
517,CXCR4,0.0008448494357612697
518,BCL3,0.0008448494357612697
519,NFKB2,0.0008448494357612697
520,WDCP,0.0008448494357612697
521,MTCP1,0.0008448494357612697
522,CNBP,0.0008448494357612697
523,CCND3,0.0008448494357612697
524,CDK4,0.0007845030474926076
525,FANCF,0.0007845030474926076
526,NAB2,0.0007241566592239454
527,HOXA11,0.0007241566592239454
528,HOXC11,0.0007241566592239454
529,MYOD1,0.0007241566592239454
530,HOXD13,0.0007241566592239454
531,HERPUD1,0.0007241566592239454
532,HOXC13,0.0007241566592239454
533,PTK6,0.0007241566592239454
534,MAFB,0.0006638102709552833
535,DDIT3,0.0006638102709552833
536,MLLT11,0.0006638102709552833
537,SBDS,0.0006638102709552833
538,TLX1,0.0006638102709552833
539,IL2,0.0006638102709552833
540,POU5F1,0.0006638102709552833
541,RPL22,0.0006638102709552833
542,HEY1,0.0006034638826866212
543,P2RY8,0.0006034638826866212
544,CRLF2,0.0006034638826866212
545,MAF,0.0006034638826866212
546,NUTM2D,0.0006034638826866212
547,FSTL3,0.0005431174944179591
548,HOXA9,0.0005431174944179591
549,FEV,0.000482771106149297
550,HIST1H4I,0.000482771106149297
551,SIX1,0.000482771106149297
552,CHCHD7,0.000482771106149297
553,TNFRSF17,0.000482771106149297
554,TCL1A,0.000482771106149297
555,NUTM2B,0.000482771106149297
556,CD74,0.00042242471788063484
557,HOXD11,0.00042242471788063484
558,OLIG2,0.0003620783296119727
559,HMGA1,0.0003620783296119727
560,SOCS1,0.0003620783296119727
561,LYL1,0.0003017319413433106
562,SDHD,0.0003017319413433106
563,BTG1,0.0003017319413433106
564,TAL2,0.0002413855530746485
565,RMI2,0.00018103916480598635
566,TLX3,0.00012069277653732425
